dataid,local_15min,air1,clotheswasher_dryg1,dishwasher1,disposal1,furnace1,grid,kitchenapp1,kitchenapp2,microwave1,refrigerator1,solar
9836,5563.75,0,0.004,0,0,0.007,0.517,0,0.008,0.043,0.01,-0.011
9836,5564,0,0.004,0,0,0.007,0.721,0,0.008,0.093,0.067,-0.013
9836,5564.25,0,0.004,0,0,0.007,0.644,0,0.007,0.005,0.088,0
9836,5564.5,0,0.004,0,0,0.007,0.648,0,0.007,0.005,0.062,0
9836,5564.75,0,0.004,0,0.002,0.007,0.579,0,0.007,0.005,0.009,0
9836,5565,0,0.004,0,0,0.007,0.581,0,0.007,0.005,0.01,0.001
9836,5565.25,0,0.004,0,0,0.007,0.463,0,0.007,0.005,0.046,0.001
9836,5565.5,0,0.004,0,0,0.007,0.426,0,0.007,0.005,0.088,0.001
9836,5565.75,0,0.004,0,0,0.007,0.461,0,0.007,0.005,0.086,0.001
9836,5566,0,0.004,0,0,0.007,0.367,0,0.007,0.005,0.035,0.001
9836,5566.25,0,0.004,0,0,0.007,0.662,0,0.007,0.171,0.01,0.001
9836,5566.5,0,0.004,0,0,0.007,0.364,0,0.007,0.005,0.036,0.001
9836,5566.75,0,0.004,0,0,0.007,0.414,0,0.007,0.005,0.087,0.001
9836,5567,0,0.004,0,0,0.007,0.488,0,0.007,0.005,0.085,0
9836,5567.25,0,0.004,0,0,0.007,0.385,0,0.007,0.005,0.04,0.001
9836,5567.5,0,0.004,0,0,0.007,0.657,0,0.007,0.005,0.009,0.003
9836,5567.75,0,0.004,0,0,0.007,0.643,0,0.007,0.005,0.009,0.003
9836,5568,0,0.004,0,0,0.007,0.693,0,0.007,0.005,0.077,0.002
9836,5568.25,0,0.004,0,0,0.007,0.469,0,0.007,0.005,0.087,0.001
9836,5568.5,0,0.004,0,0,0.007,0.447,0,0.007,0.005,0.085,0
9836,5568.75,0,0.004,0,0,0.007,0.349,0,0.007,0.005,0.024,0.001
9836,5569,0,0.004,0,0,0.007,0.33,0,0.007,0.005,0.009,0.001
9836,5569.25,0,0.004,0,0,0.007,0.365,0,0.007,0.005,0.015,0.001
9836,5569.5,0,0.004,0,0,0.007,0.401,0,0.007,0.005,0.085,0
9836,5569.75,0,0.004,0,0,0.007,0.401,0,0.007,0.005,0.087,0
9836,5570,0,0.004,0,0,0.007,0.391,0,0.007,0.005,0.079,0
9836,5570.25,0,0.004,0,0,0.007,0.352,0,0.007,0.005,0.009,0.001
9836,5570.5,0,0.004,0,0,0.007,0.321,0,0.007,0.005,0.009,0.001
9836,5570.75,0,0.004,0,0,0.007,0.344,0,0.007,0.005,0.032,0.001
9836,5571,0,0.004,0,0,0.007,0.398,0,0.007,0.005,0.086,0
9836,5571.25,0,0.004,0,0,0.007,0.428,0,0.007,0.005,0.086,0
9836,5571.5,0,0.004,0,0,0.007,0.368,0,0.007,0.005,0.057,0
9836,5571.75,0,0.004,0,0,0.007,0.319,0,0.007,0.005,0.009,0.001
9836,5572,0,0.004,0,0,0.007,0.318,0,0.007,0.005,0.009,0.001
9836,5572.25,0,0.004,0,0,0.007,0.37,0,0.007,0.005,0.052,0
9836,5572.5,0,0.004,0,0,0.007,0.415,0,0.007,0.005,0.086,0
9836,5572.75,0,0.004,0,0,0.007,0.392,0,0.007,0.005,0.084,0
9836,5573,0,0.004,0,0,0.007,0.345,0,0.007,0.005,0.037,0.001
9836,5573.25,0,0.004,0,0,0.007,0.317,0,0.007,0.005,0.009,0.001
9836,5573.5,0,0.004,0,0,0.007,0.323,0,0.007,0.005,0.009,0.001
9836,5573.75,0,0.004,0,0,0.007,0.399,0,0.007,0.005,0.064,0
9836,5574,0,0.004,0,0,0.007,0.394,0,0.007,0.005,0.085,0
9836,5574.25,0,0.004,0,0,0.007,0.391,0,0.007,0.005,0.082,0
9836,5574.5,0,0.004,0,0,0.007,0.321,0,0.007,0.005,0.009,0.001
9836,5574.75,0,0.004,0,0,0.007,0.319,0,0.007,0.005,0.009,0.001
9836,5575,0,0.004,0,0,0.007,0.35,0,0.007,0.005,0.011,0.001
9836,5575.25,0,0.004,0,0,0.007,0.395,0,0.007,0.005,0.082,0
9836,5575.5,0,0.004,0,0,0.007,0.395,0,0.007,0.005,0.085,0
9836,5575.75,0,0.004,0,0,0.007,0.365,0,0.007,0.005,0.054,0
9836,5576,0,0.004,0,0,0.007,0.367,0,0.007,0.005,0.009,0
9836,5576.25,0,0.004,0,0,0.007,0.247,0,0.007,0.005,0.01,0.012
9836,5576.5,0,0.004,0,0,0.007,0.316,0,0.007,0.005,0.066,0.028
9836,5576.75,0,0.004,0,0.002,0.007,0.227,0,0.007,0.005,0.085,0.04
9836,5577,0,0.004,0,0,0.007,0.213,0,0.007,0.005,0.081,0.05
9836,5577.25,0,0.004,0,0,0.007,0.066,0,0.007,0.005,0.017,0.099
9836,5577.5,0.001,0.004,0,0,0.007,0.271,0.273,0.007,0.005,0.012,0.18
9836,5577.75,0.001,0.004,0,0,0.007,0.164,0.279,0.022,0.005,0.031,0.375
9836,5578,0,0.004,0,0,0.007,-0.215,0.089,0.023,0.005,0.086,0.549
9836,5578.25,0,0.004,0,0,0.007,-0.406,0.078,0.02,0.005,0.012,0.668
9836,5578.5,0,0.004,0,0,0.007,-0.457,0.074,0.017,0.005,0.051,0.775
9836,5578.75,0,0.004,0,0,0.007,-0.57,0.07,0.015,0.005,0.071,0.862
9836,5579,0,0.004,0,0,0.007,-0.703,0.085,0.017,0.005,0.012,1.002
9836,5579.25,0,0.004,0,0,0.007,-0.874,0.077,0.017,0.005,0.059,1.157
9836,5579.5,0,0.004,0,0,0.007,-0.894,0.061,0.017,0.005,0.065,1.253
9836,5579.75,0,0.004,0,0,0.007,-1.18,0,0.016,0.005,0.01,1.342
9836,5580,0,0.004,0,0,0.007,-1.16,0,0.016,0.005,0.061,1.46
9836,5580.25,0,0.004,0,0,0.007,-1.297,0,0.016,0.005,0.064,1.556
9836,5580.5,0.634,0.004,0.001,0,0.216,-0.538,0.001,0.017,0.006,0.012,1.599
9836,5580.75,0.305,0.004,0.001,0,0.185,-0.739,0,0.016,0.006,0.069,1.623
9836,5581,0,0.004,0,0,0.007,-1.016,0,0.015,0.006,0.102,1.667
9836,5581.25,0,0.004,0,0,0.007,-1.367,0,0.028,0.005,0.049,1.708
9836,5581.5,0,0.004,0,0,0.007,-1.48,0,0.029,0.005,0.008,1.709
9836,5581.75,0,0.004,0,0,0.007,-1.285,0,0.03,0.005,0.074,1.705
9836,5582,0,0.004,0.001,0,0.007,-1.073,0.001,0.024,0.005,0.054,1.704
9836,5582.25,0,0.004,0,0,0.007,-1.455,0,0.016,0.005,0.01,1.691
9836,5582.5,0,0.004,0.002,0,0.007,-1.116,0,0.016,0.006,0.082,1.692
9836,5582.75,1.82,0.004,0.004,0,0.597,0.98,0.002,0.034,0.009,0.049,1.653
9836,5583,1.986,0.004,0.004,0,0.642,1.237,0.002,0.035,0.009,0.011,1.617
9836,5583.25,1.94,0.004,0.003,0,0.641,1.388,0.001,0.029,0.009,0.085,1.59
9836,5583.5,1.928,0.004,0.003,0,0.643,1.396,0.001,0.032,0.009,0.1,1.526
9836,5583.75,1.931,0.004,0.004,0,0.643,1.318,0.001,0.03,0.009,0.031,1.475
9836,5584,1.922,0.004,0.004,0,0.641,1.235,0.003,0.031,0.009,0.015,1.477
9836,5584.25,1.281,0.004,0.002,0,0.505,0.616,0,0.03,0.008,0.096,1.454
9836,5584.5,1.907,0.004,0.004,0,0.639,1.368,0.001,0.027,0.009,0.031,1.379
9836,5584.75,1.269,0.004,0.003,0,0.507,0.647,0.002,0.021,0.008,0.011,1.282
9836,5585,1.813,0.004,0.004,0,0.64,1.594,0.002,0.017,0.009,0.092,1.107
9836,5585.25,1.199,0.004,0.003,0,0.465,0.839,0.002,0.036,0.008,0.037,1.046
9836,5585.5,1.377,0.004,0.004,0,0.552,1.169,0.002,0.031,0.008,0.014,0.951
9836,5585.75,1.61,0.004,0.003,0,0.56,1.551,0.003,0.021,0.009,0.095,0.844
9836,5586,0.546,0.004,0.001,0,0.274,0.346,0.001,0.023,0.006,0.04,0.72
9836,5586.25,0,0.004,0,0,0.008,-0.294,0,0.029,0.005,0.054,0.586
9836,5586.5,0,0.004,0,0.009,0.008,-0.056,0.002,0.028,0.005,0.089,0.453
9836,5586.75,0,0.004,0,0,0.008,-0.022,0.001,0.029,0.005,0.061,0.32
9836,5587,0,0.004,0,0,0.008,0.12,0.003,0.029,0.005,0.009,0.147
9836,5587.25,0,0.004,0,0,0.008,0.187,0.003,0.029,0.005,0.009,0.021
9836,5587.5,0,0.004,0,0,0.008,0.342,0.003,0.062,0.005,0.083,0.006
9836,5587.75,0,0.004,0,0,0.007,0.566,0.003,0.022,0.005,0.092,-0.013
9836,5588,0,0.004,0,0,0.007,0.619,0.002,0.019,0.005,0.091,-0.013
9836,5588.25,0,0.004,0,0,0.007,0.671,0,0.021,0.005,0.053,0
9836,5588.5,0,0.004,0,0,0.007,0.551,0,0.019,0.005,0.009,0.001
9836,5588.75,0,0.004,0,0,0.007,0.578,0,0.019,0.005,0.009,0.001
9836,5589,0,0.004,0,0,0.007,0.673,0,0.019,0.005,0.062,0.001
9836,5589.25,0,0.004,0,0,0.007,0.664,0,0.025,0.005,0.091,0
9836,5589.5,0,0.004,0,0,0.007,0.691,0,0.052,0.005,0.09,0
9836,5589.75,0,0.004,0,0,0.007,0.626,0,0.034,0.005,0.064,0
9836,5590,0,0.004,0,0,0.007,0.59,0,0.026,0.005,0.009,0
9836,5590.25,0,0.004,0,0,0.007,0.603,0,0.028,0.005,0.009,0.001
9836,5590.5,0,0.004,0,0,0.007,0.614,0,0.022,0.005,0.039,0
9836,5590.75,0,0.004,0,0,0.007,0.621,0,0.021,0.005,0.09,0
9836,5591,0,0.004,0,0,0.007,0.759,0,0.02,0.005,0.091,0.001
9836,5591.25,0,0.12,0,0,0.007,0.823,0,0.014,0.005,0.089,0
9836,5591.5,0,0.131,0,0,0.007,1.004,0,0.01,0.005,0.04,0.002
9836,5591.75,0,0.184,0,0,0.007,0.719,0,0.009,0.005,0.008,0.002
9836,5592,0,0.203,0,0,0.007,0.636,0,0.008,0.005,0.008,0
9836,5592.25,0,0.215,0,0,0.007,0.679,0,0.007,0.005,0.056,0
9836,5592.5,0,0.268,0,0,0.007,0.761,0,0.007,0.005,0.09,0
9836,5592.75,0,0.105,0,0,0.007,0.474,0,0.007,0.005,0.09,0
9836,5593,0,0.004,0,0,0.007,0.382,0,0.007,0.005,0.061,0
9836,5593.25,0,0.004,0,0,0.007,0.297,0,0.007,0.005,0.009,0.001
9836,5593.5,0,0.004,0,0,0.007,0.327,0,0.007,0.005,0.009,0.001
9836,5593.75,0,0.004,0,0,0.007,0.317,0,0.007,0.005,0.034,0.001
9836,5594,0,0.004,0,0,0.007,0.37,0,0.007,0.005,0.089,0
9836,5594.25,0,0.004,0,0,0.007,0.389,0,0.007,0.005,0.089,0
9836,5594.5,0,0.004,0,0,0.007,0.344,0,0.007,0.005,0.066,0
9836,5594.75,0,0.004,0,0,0.007,0.31,0,0.007,0.005,0.007,0.001
9836,5595,0,0.004,0,0,0.007,0.285,0,0.007,0.005,0.007,0.001
9836,5595.25,0,0.004,0,0,0.007,0.301,0,0.007,0.005,0.021,0.001
9836,5595.5,0,0.004,0,0,0.007,0.388,0,0.007,0.005,0.085,0
9836,5595.75,0,0.004,0,0,0.007,0.366,0,0.007,0.005,0.087,0
9836,5596,0,0.004,0,0,0.007,0.347,0,0.007,0.005,0.064,0
9836,5596.25,0,0.004,0,0,0.007,0.313,0,0.007,0.005,0.007,0.001
9836,5596.5,0,0.004,0,0,0.007,0.285,0,0.007,0.005,0.007,0.001
9836,5596.75,0,0.004,0,0,0.007,0.299,0,0.007,0.005,0.019,0.001
9836,5597,0,0.004,0,0,0.007,0.388,0,0.007,0.005,0.084,0
9836,5597.25,0,0.004,0,0,0.007,0.364,0,0.007,0.005,0.086,0
9836,5597.5,0,0.004,0,0,0.007,0.333,0,0.007,0.005,0.055,0
9836,5597.75,0,0.004,0,0,0.007,0.38,0,0.007,0.005,0.076,0
9836,5598,0,0.004,0,0,0.007,0.376,0,0.007,0.005,0.099,0
9836,5598.25,0,0.004,0.004,0,0.007,0.644,0,0.006,0.005,0.371,0
9836,5598.5,0,0.004,0.002,0,0.007,0.456,0,0.007,0.005,0.179,0.001
9836,5598.75,0,0.004,0,0,0.007,0.41,0,0.007,0.005,0.105,0
9836,5599,0,0.004,0,0,0.007,0.385,0,0.007,0.005,0.108,0
9836,5599.25,0,0.004,0,0,0.007,0.381,0,0.007,0.005,0.103,0
9836,5599.5,0,0.004,0,0,0.007,0.326,0,0.007,0.005,0.023,0.001
9836,5599.75,0,0.004,0,0,0.007,0.276,0,0.007,0.005,0.007,0.001
9836,5600,0,0.004,0,0,0.007,0.209,0,0.007,0.005,0.032,-0.001
9836,5600.25,0,0.004,0,0,0.007,0.243,0,0.007,0.005,0.083,0.014
9836,5600.5,0,0.004,0,0,0.007,0.321,0,0.007,0.005,0.083,0.031
9836,5600.75,0,0.004,0,0,0.007,0.311,0,0.007,0.005,0.074,0.048
9836,5601,0,0.004,0,0.008,0.007,0.097,0,0.007,0.005,0.008,0.064
9836,5601.25,0,0.004,0,0,0.007,0.199,0,0.007,0.005,0.015,0.116
9836,5601.5,0,0.004,0,0,0.007,0.225,0,0.007,0.005,0.084,0.179
9836,5601.75,0,0.004,0,0,0.007,-0.12,0,0.007,0.005,0.062,0.381
9836,5602,0,0.004,0,0,0.007,-0.365,0,0.007,0.005,0.012,0.551
9836,5602.25,0,0.004,0,0,0.007,-0.354,0,0.007,0.005,0.07,0.623
9836,5602.5,0,0.004,0,0,0.007,-0.514,0,0.007,0.005,0.062,0.761
9836,5602.75,0,0.004,0,0,0.007,-0.682,0,0.007,0.005,0.012,0.873
9836,5603,0,0.004,0,0,0.007,-0.757,0,0.007,0.005,0.066,1.021
9836,5603.25,0,0.004,0,0,0.007,-0.883,0,0.007,0.005,0.066,1.147
9836,5603.5,0,0.004,0,0,0.007,-1.026,0,0.007,0.005,0.012,1.202
9836,5603.75,0,0.004,0,0,0.007,-1.094,0,0.007,0.005,0.064,1.349
9836,5604,0,0.004,0,0,0.007,-1.176,0,0.007,0.005,0.102,1.47
9836,5604.25,0,0.004,0,0,0.007,-1.253,0,0.007,0.005,0.068,1.518
9836,5604.5,0,0.004,0,0,0.007,-1.363,0,0.007,0.005,0.012,1.571
9836,5604.75,0,0.004,0,0,0.007,-1.374,0,0.007,0.005,0.056,1.607
9836,5605,0,0.004,0,0,0.007,-1.382,0,0.007,0.006,0.081,1.639
9836,5605.25,0,0.004,0,0,0.007,-1.493,0,0.007,0.005,0.012,1.694
9836,5605.5,0,0.004,0,0,0.007,-1.319,0,0.007,0.005,0.049,1.564
9836,5605.75,0,0.004,0.001,0,0.007,-1.36,0,0.007,0.005,0.102,1.657
9836,5606,0,0.004,0.001,0,0.007,-1.375,0,0.007,0.006,0.1,1.677
9836,5606.25,0,0.004,0,0,0.007,-1.388,0,0.007,0.005,0.017,1.608
9836,5606.5,0.243,0.004,0,0,0.08,-1.028,0,0.007,0.005,0.017,1.558
9836,5606.75,0.499,0.004,0.002,0,0.234,-0.599,0,0.007,0.007,0.098,1.611
9836,5607,0.824,0.004,0.002,0,0.334,-0.243,0,0.007,0.007,0.035,1.594
9836,5607.25,0.548,0.004,0.001,0,0.179,-0.661,0,0.007,0.007,0.013,1.568
9836,5607.5,0.381,0.004,0.001,0,0.202,-0.682,0,0.007,0.007,0.096,1.526
9836,5607.75,0.946,0.004,0.002,0,0.375,0.101,0,0.007,0.007,0.044,1.421
9836,5608,1.027,0.004,0.002,0,0.405,0.116,0,0.007,0.007,0.012,1.492
9836,5608.25,1.157,0.004,0.002,0,0.388,0.375,0,0.007,0.008,0.089,1.422
9836,5608.5,0.767,0.004,0.002,0,0.307,0.019,0,0.007,0.007,0.102,1.327
9836,5608.75,0.845,0.004,0.002,0,0.348,0.207,0,0.007,0.007,0.065,1.221
9836,5609,0.855,0.004,0.002,0,0.353,0.395,0,0.007,0.007,0.012,0.988
9836,5609.25,1.288,0.004,0.003,0,0.493,1.095,0,0.007,0.008,0.058,0.885
9836,5609.5,1.439,0.004,0.003,0,0.49,1.313,0,0.007,0.008,0.081,0.847
9836,5609.75,0.907,0.004,0.003,0,0.341,0.892,0,0.007,0.007,0.013,0.55
9836,5610,0.825,0.004,0.002,0,0.348,0.821,0,0.007,0.007,0.059,0.589
9836,5610.25,0.913,0.004,0.002,0,0.38,1.039,0,0.007,0.007,0.089,0.522
9836,5610.5,1.167,0.004,0.003,0,0.474,1.338,0,0.007,0.007,0.077,0.53
9836,5610.75,1.103,0.004,0.003,0,0.398,1.212,0,0.007,0.007,0.009,0.45
9836,5611,0.504,0.004,0.002,0,0.232,0.697,0,0.007,0.006,0.009,0.233
9836,5611.25,0.363,0.004,0.002,0,0.207,0.765,0,0.007,0.006,0.054,0.047
9836,5611.5,0.793,0.004,0.002,0,0.354,1.41,0,0.007,0.007,0.089,0.004
9836,5611.75,0.369,0.004,0.001,0,0.134,0.76,0,0.007,0.006,0.089,-0.013
9836,5612,0.312,0.004,0.001,0,0.191,0.852,0,0.007,0.006,0.063,-0.015
9836,5612.25,0.609,0.004,0.002,0,0.252,1.161,0,0.007,0.006,0.009,-0.001
9836,5612.5,0,0.004,0,0,0.053,0.364,0,0.007,0.005,0.009,0
9836,5612.75,0.436,0.004,0.001,0,0.164,0.912,0,0.007,0.006,0.048,0
9836,5613,0.127,0.004,0.001,0,0.13,0.645,0,0.007,0.005,0.088,0
9836,5613.25,0,0.004,0,0,0.008,0.4,0,0.007,0.005,0.088,0
9836,5613.5,0.16,0.004,0,0,0.066,0.548,0,0.007,0.005,0.054,0
9836,5613.75,0.391,0.004,0.001,0,0.228,0.919,0,0.007,0.006,0.009,0
9836,5614,0,0.004,0,0,0.007,0.318,0,0.007,0.005,0.009,0.001
9836,5614.25,0,0.004,0.001,0,0.007,0.875,0,0.108,0.331,0.053,0.001
9836,5614.5,0,0.004,0,0,0.007,0.76,0,0.007,0.176,0.092,0
9836,5614.75,0,0.004,0,0,0.007,0.585,0,0.007,0.005,0.093,0
9836,5615,0,0.004,0,0,0.007,0.578,0,0.007,0.005,0.091,0
9836,5615.25,0,0.004,0,0,0.007,0.514,0,0.007,0.005,0.042,0
9836,5615.5,0,0.004,0,0,0.007,0.541,0,0.007,0.005,0.012,0.002
9836,5615.75,0,0.004,0,0,0.007,0.697,0,0.007,0.005,0.087,0.002
9836,5616,0,0.004,0,0,0.007,0.955,0.001,0.007,0.004,0.046,0.002
9836,5616.25,0,0.004,0,0,0.007,0.428,0,0.007,0.005,0.011,0.001
9836,5616.5,0,0.004,0,0,0.007,0.416,0,0.007,0.005,0.075,0
9836,5616.75,0,0.004,0,0,0.007,0.386,0,0.007,0.005,0.092,0
9836,5617,0,0.004,0,0,0.007,0.41,0,0.007,0.005,0.086,0
9836,5617.25,0,0.004,0,0,0.007,0.291,0,0.007,0.005,0.009,0.001
9836,5617.5,0,0.004,0,0,0.007,0.319,0,0.007,0.005,0.009,0.001
9836,5617.75,0,0.004,0,0,0.007,0.325,0,0.007,0.005,0.047,0
9836,5618,0,0.004,0,0,0.007,0.396,0,0.007,0.005,0.087,0
9836,5618.25,0,0.004,0,0,0.007,0.366,0,0.007,0.005,0.088,0
9836,5618.5,0,0.004,0,0,0.007,0.364,0,0.007,0.005,0.058,0
9836,5618.75,0,0.004,0,0,0.007,0.288,0,0.007,0.005,0.007,0.001
9836,5619,0,0.004,0,0,0.007,0.316,0,0.007,0.005,0.007,0.001
9836,5619.25,0,0.004,0,0,0.007,0.327,0,0.007,0.005,0.048,0
9836,5619.5,0,0.004,0,0,0.007,0.391,0,0.007,0.005,0.086,0
9836,5619.75,0,0.004,0,0,0.007,0.365,0,0.007,0.005,0.085,0
9836,5620,0,0.004,0,0,0.007,0.321,0,0.007,0.005,0.039,0
9836,5620.25,0,0.004,0,0,0.007,0.314,0,0.007,0.005,0.007,0
9836,5620.5,0,0.004,0,0,0.007,0.286,0,0.007,0.005,0.007,0
9836,5620.75,0,0.004,0,0,0.007,0.362,0,0.007,0.005,0.06,0
9836,5621,0,0.004,0,0,0.007,0.363,0,0.007,0.005,0.086,0
9836,5621.25,0,0.004,0,0,0.007,0.363,0,0.007,0.005,0.084,0
9836,5621.5,0,0.004,0,0,0.007,0.323,0,0.007,0.005,0.019,0
9836,5621.75,0,0.004,0,0,0.007,0.284,0,0.007,0.005,0.007,0
9836,5622,0,0.004,0,0,0.007,0.285,0,0.007,0.005,0.007,0
9836,5622.25,0,0.004,0,0,0.007,0.38,0,0.007,0.005,0.075,0
9836,5622.5,0,0.004,0,0,0.007,0.364,0,0.007,0.005,0.085,0
9836,5622.75,0,0.004,0,0,0.007,0.365,0,0.007,0.005,0.073,0
9836,5623,0,0.004,0,0,0.007,0.299,0,0.007,0.005,0.007,0
9836,5623.25,0,0.004,0,0,0.007,0.285,0,0.007,0.005,0.007,0
9836,5623.5,0,0.004,0,0,0.007,0.305,0,0.007,0.005,0.018,0
9836,5623.75,0,0.004,0,0,0.007,0.347,0,0.007,0.005,0.084,-0.003
9836,5624,0,0.004,0,0,0.007,0.247,0,0.007,0.005,0.085,0.009
9836,5624.25,0,0.004,0,0,0.007,0.219,0,0.007,0.005,0.081,0.047
9836,5624.5,0,0.004,0,0,0.007,0.23,0,0.007,0.005,0.02,0.085
9836,5624.75,0,0.004,0,0,0.007,0.178,0,0.007,0.005,0.009,0.11
9836,5625,0,0.004,0,0,0.007,0.142,0,0.007,0.005,0.041,0.125
9836,5625.25,0,0.004,0,0,0.007,0.199,0,0.007,0.005,0.085,0.159
9836,5625.5,0,0.004,0,0,0.007,0.087,0,0.007,0.005,0.082,0.212
9836,5625.75,0,0.004,0,0,0.007,-0.176,0,0.007,0.005,0.023,0.408
9836,5626,0,0.004,0,0,0.007,-0.372,0,0.007,0.005,0.007,0.578
9836,5626.25,0,0.004,0,0,0.007,-0.394,0,0.007,0.005,0.007,0.63
9836,5626.5,0,0.004,0,0,0.007,-0.497,0,0.007,0.005,0.064,0.766
9836,5626.75,0,0.004,0,0,0.007,-0.61,0,0.007,0.005,0.087,0.902
9836,5627,0,0.004,0,0,0.007,-0.722,0,0.007,0.005,0.085,0.994
9836,5627.25,0.016,0.004,0,0,0.088,-0.71,0,0.007,0.005,0.032,1.032
9836,5627.5,0,0.004,0,0,0.007,-0.856,0,0.007,0.005,0.007,1.124
9836,5627.75,0,0.004,0,0,0.007,-0.93,0,0.007,0.005,0.008,1.18
9836,5628,0,0.004,0,0,0.007,-1.024,0,0.007,0.005,0.058,1.313
9836,5628.25,0,0.004,0,0,0.007,-1.05,0,0.007,0.005,0.062,1.344
9836,5628.5,0.037,0.004,0,0,0.095,-0.988,0,0.007,0.005,0.01,1.372
9836,5628.75,1.642,0.004,0.003,0,0.523,0.923,0,0.007,0.008,0.074,1.51
9836,5629,1.342,0.004,0.002,0,0.501,0.563,0,0.007,0.008,0.102,1.581
9836,5629.25,0.987,0.004,0.001,0,0.391,0.114,0,0.007,0.007,0.066,1.54
9836,5629.5,1.001,0.004,0.002,0,0.39,-0.089,0,0.007,0.007,0.012,1.716
9836,5629.75,0.952,0.004,0.002,0,0.375,-0.103,0,0.007,0.007,0.074,1.715
9836,5630,0.945,0.004,0.002,0,0.377,0.336,0,0.007,0.007,0.033,1.234
9836,5630.25,0.899,0.004,0.002,0,0.375,0.344,0,0.007,0.007,0.03,1.178
9836,5630.5,0.9,0.004,0.001,0,0.378,0.226,0,0.007,0.007,0.08,1.349
9836,5630.75,0.89,0.004,0.003,0,0.377,0.332,0,0.007,0.007,0.014,1.177
9836,5631,0.896,0.004,0.002,0,0.376,0.411,0,0.007,0.007,0.074,1.145
9836,5631.25,0.938,0.005,0.002,0,0.39,0.647,0,0.007,0.007,0.102,1.032
9836,5631.5,0.969,0.004,0.002,0,0.381,0.304,0,0.007,0.007,0.019,1.275
9836,5631.75,1.016,0.004,0.002,0,0.356,0.273,0,0.007,0.007,0.009,1.325
9836,5632,0.93,0.004,0.002,0,0.376,0.269,0,0.007,0.007,0.055,1.321
9836,5632.25,0.901,0.004,0.002,0,0.375,0.555,0,0.007,0.007,0.09,1.117
9836,5632.5,0.95,0.004,0.002,0,0.389,0.736,0,0.007,0.007,0.089,0.979
9836,5632.75,0.935,0.004,0.003,0,0.39,0.755,0,0.007,0.007,0.012,0.863
9836,5633,0.924,0.004,0.003,0,0.39,0.619,0,0.007,0.007,0.009,0.929
9836,5633.25,1.008,0.004,0.002,0,0.419,0.72,0,0.007,0.007,0.07,0.985
9836,5633.5,1.19,0.004,0.001,0,0.474,1.012,0,0.007,0.008,0.089,1.113
9836,5633.75,1.131,0.005,0.003,0,0.453,1.301,0,0.007,0.007,0.089,0.663
9836,5634,1.152,0.004,0.003,0,0.435,1.158,0,0.007,0.007,0.03,0.713
9836,5634.25,0.982,0.004,0.002,0,0.348,1.045,0,0.007,0.007,0.009,0.542
9836,5634.5,0.845,0.004,0.002,0,0.362,1.079,0,0.007,0.007,0.048,0.427
9836,5634.75,0.301,0.004,0.001,0,0.261,0.726,0,0.007,0.006,0.09,0.151
9836,5635,0,0.004,0,0,0.007,0.238,0,0.007,0.005,0.089,0.087
9836,5635.25,0,0.004,0,0,0.008,0.231,0,0.007,0.005,0.038,0.049
9836,5635.5,0,0.004,0,0,0.007,0.326,0,0.007,0.005,0.091,0.024
9836,5635.75,0,0.004,0,0,0.008,0.348,0,0.007,0.005,0.056,-0.009
9836,5636,0,0.004,0,0,0.007,0.563,0,0.007,0.005,0.088,-0.014
9836,5636.25,0,0.004,0.001,0,0.007,0.624,0,0.007,0.005,0.145,0.001
9836,5636.5,0,0.004,0.004,0,0.007,0.85,0,0.006,0.005,0.378,0
9836,5636.75,0,0.004,0.001,0,0.008,0.558,0,0.007,0.005,0.127,0.001
9836,5637,0,0.004,0,0,0.007,0.579,0,0.007,0.005,0.116,0
9836,5637.25,0,0.004,0,0,0.007,0.587,0,0.007,0.005,0.098,0.001
9836,5637.5,0,0.004,0,0,0.007,0.467,0,0.007,0.005,0.012,0.001
9836,5637.75,0,0.004,0,0,0.007,0.565,0,0.007,0.005,0.073,0.001
9836,5638,0,0.004,0,0,0.007,0.58,0,0.007,0.005,0.09,0.001
9836,5638.25,0,0.004,0,0,0.007,0.495,0,0.007,0.005,0.029,0.001
9836,5638.5,0,0.004,0,0,0.007,0.498,0,0.007,0.005,0.009,0.001
9836,5638.75,0,0.004,0,0,0.007,0.858,0,0.007,0.225,0.07,0.001
9836,5639,0,0.004,0,0,0.007,0.557,0,0.007,0.005,0.091,0.001
9836,5639.25,0,0.004,0,0,0.007,0.564,0,0.007,0.005,0.083,0.001
9836,5639.5,0,0.004,0,0,0.007,0.45,0,0.007,0.005,0.009,0.001
9836,5639.75,0,0.004,0,0,0.007,0.442,0,0.007,0.005,0.009,0.001
9836,5640,0,0.004,0,0,0.007,0.485,0,0.007,0.005,0.077,0.001
9836,5640.25,0,0.004,0,0,0.007,0.499,0,0.007,0.005,0.091,0
9836,5640.5,0,0.004,0,0,0.007,0.404,0,0.007,0.005,0.053,0
9836,5640.75,0,0.004,0,0,0.007,0.28,0,0.007,0.005,0.009,0.001
9836,5641,0,0.004,0,0,0.007,0.3,0,0.007,0.005,0.026,0
9836,5641.25,0,0.004,0,0,0.007,0.353,0,0.007,0.005,0.089,0
9836,5641.5,0,0.004,0,0,0.007,0.398,0,0.007,0.005,0.089,0
9836,5641.75,0,0.004,0,0,0.007,0.293,0,0.007,0.005,0.011,0
9836,5642,0,0.004,0,0,0.007,0.316,0,0.007,0.005,0.009,0
